file_name,caption,duration
02Qntw26enM.wav,This audio contains a theremin playing a melody in the higher register along to an acoustic piano recording in the background. This song may be practicing theremin playing along with a backing track.,10.0
j3lH_Tevw5o.wav,A male ukulele player plays this emotional solo. The song is medium tempo with no other instrumentation than an ukulele playing. The song is emotional and poignant. The song is an instrumental tune.,10.0
6KXd7l5pThg.wav,This audio contains someone playing a didgeridoo using circular breathing for a continuous sound. This is an amateur recording. In the background you can hear birds chirping. This song may be playing live during a traditional performance.,10.0
AD5Tc2TDCmM.wav,"This song features a guitar playing a solo.  This is played in the style of a banjo in a bluegrass song. The guitar is playing fast licks. The bass plays the root note and lower fifth of the chords. A percussion plays a simple beat and ends with a crash. There are no voices in this song. This song is an instrumental song. Due to the low quality of the audio, other instruments cannot be identified. This song can be played in a bluegrass concert.",10.0
lAMiOhScSPg.wav,"This is an R&B/neo-soul music piece. There is a male vocalist in the lead singing melodically. The main tune is being played by the electric guitar and the keyboard. There is a strong and groovy bass sound. The rhythmic background consists of a slow tempo electronic drum beat. The atmosphere is sentimental. This piece could be used in the soundtrack of a romantic comedy movie that takes place in the big city, especially during the scenes where a character is going through the feeling of heartbreak.",10.0
2wZCoeq9Ppc.wav,"The low quality recording features a harmonizing woodwinds melody playing. The recording is noisy, in mono and it sounds happy and fun.",10.0
vsXs3GUrw64.wav,"This music is instrumental. The tempo is medium fast with an incessant droning of the didgeridoo, sound of a timer ticking and male vocals like a chant. The music is eerie, creepy, spooky, sinister, scary, hypnotic, trance like and fear inducing with resounding effect.",10.0
9z4YXc9rjTo.wav,"The song has a tranquil and mellow vibe to it. It's a Christian worship song, with a singer that has a raspy tone to his voice and a calm approach to performing. The main instrumental factors are the acoustic guitar layers which are strummed, as well as piano chords and simple folk style drumming.",10.0
AUPmWhim37Y.wav,"The song is an instrumental with a smattering of female and male vocals. The song is medium tempo with a groovy drum rhythm, church bell accompaniment, slick percussion hits, sustained bass hits, flute playing and vocal chants. The song is relaxing. The song is a techno lounge tune.",10.0
P5tsRM1iokA.wav,"Someone is playing a melody on a slide guitar over a backing track containing an uptight bass, acoustic guitar and mild acoustic drum groove. This song may be playing outside on a sunny day practicing guitar.",10.0
WdxNikVdK-U.wav,"This is an Indian traditional music piece performed live by an orchestra. The orchestra is composed of the bansuri, the sitars and the tabla percussion. There is a vibrant atmosphere in the recording. This piece could be used in the soundtrack of a Bollywood movie.",10.0
GuHDy--gWiM.wav,"The low quality recording features a live performance of a folk song and it contains a steel guitar solo melody played over, acoustic rhythm guitar, electric guitar melody, shimmering cymbals, punchy snare, groovy bass, followed by violin melody, crowd noises and claps. It sounds passionate, uptempo, soulful and energetic.",10.0
_yRFCl-z-EE.wav,"The low quality recording features a traditional song that consists of wide, harmonizing female vocals singing over acoustic rhythm guitar. It sounds mellow, soft and emotional.",10.0
XE4NRSDLYG8.wav,"The song is an instrumental. The tempo is slow with a piano accompaniment and a strong bass line, with people clapping , whistling, and cheering. The song is being played at a live arena with people getting excited to the song introduction.",10.0
Simd4JoehW8.wav,"The low quality recording features a synth lead melody and groovy synth piano playing over rock songs played on playback. The song consists of a punchy kick and snare hits, shimmering hi hats, funky electric guitar melody, groovy bass and passionate male vocals singing over it in the beginning. It sounds funky and groovy, while the recording is a bit noisy.",10.0
XDBxMQrRaFY.wav,"This song is an instrumental. It is slow tempo with only an Electric guitar harmony. The music is emphatic, loud , clear and pleasant. This is instrumental soft rock.",10.0
2MpzHv5KNZU.wav,This is an instrumental classical music performance. There is a gentle tune being played with the piano sound. Ambient sounds such as birds singing can be heard in the recording. The atmosphere is soothing and relaxing. This is a perfect piece for a sleep music playlist. It could also work well as an advertisement jingle. It could be playing in the background at a nursery.,10.0
ak7R0_8aKwI.wav,"A female vocalist sings this soft melody. The tempo is slow with acoustic guitar rhythm, keyboard accompaniment, steady drumming , sound of chimes, xylophone, shakers and atmospheric synthesiser. The song is a sweet, dreamy, mellow, soothing ,lullaby for children.This song is a Nursery Rhyme.",10.0
ar4YQ_DOcyk.wav,"A female vocalist sings this cheerful song. The tempo is fast with a peppy keyboard harmony, simple, march like drumming, steady bass line, acoustic guitar and bells chiming. The song is a foreign language but from the sound and vibe of it, it seems like a fun, happy, joyful, cheerful, warm hearted and popular folk song.",10.0
OheHnFixwVk.wav,This song contains a piano-composition with a lot of reverb playing a relaxing melody while running a waterdrippling sample. This song may be playing at home for meditation or sleeping.,10.0
muwIU0BHXE0.wav,A kids voice is singing along to a funky bassline and little trumpet slides along with sound effects that could belong to a tv show. This audio is an amateur recording and of poor audio-quality.,10.0
jWQu301CEp8.wav,A female voice is singing in a high key along to a piano supported with the suited chords. This is an amateur recording. This song may be playing in a musical.,10.0
n_boIyhZqWc.wav,This bollywood song features a female voice singing the main melody. This is accompanied by a tabla and other percussion playing a staccato beat. A guitar strums chords in staccato following the percussion in the breaks. Another guitar plays arpeggiated chords. A piano plays in the background. The bass walks down playing a descending bassline. The mood of this song is romantic. This song can be played in a romantic movie.,10.0
sQMzHk9MRAI.wav,"This song contains an orchestra playing an epic sounding piece. Trumpets are playing the main melody along with a brass section providing chords, other string instruments are playing a short melody with the bow and someone is playing marching snares before a cymbal roll comes in and flutes are taking over along with strings in the background. This song may be playing in a war hero movie.",10.0
nb_7c2xPKYA.wav,This song is a low quality live recording. This features an older female voice singing the main melody. This is accompanied by a tenor guitar playing two chords in a repeated rhythm. A male voice sings a fill after a line by the female voice. There is no percussion in this song. There are no other instruments. This is a celebration song sung in a foreign language.,10.0
nFkmTa4oY84.wav,"Whilst this clip is mellow, it feels like the song has a general sense of budding energy. On the bass guitar we have a simple three note motif repeated across different chords. The singer has a seductive, airy and sultry female voice. In the background, we hear an atmospheric, futuristic pad synth.",10.0
AUs5OVYg078.wav,A male voice is singing a melody with a lot of semitones. Following an accordion sounding instrument playing the same melody. This is an amateur recording. This song may be playing live.,10.0
XPGtOugQ69U.wav,"This techno song starts off with a synth playing a melody followed by another synth playing a burst of two chords. The two chord bursts are accompanied by percussion playing an outro roll. The instruments pause and a male voice starts to narrate a few lines. After two lines, the pitch of the voice is lowered in pitch to reach a bass pitch. This voice fades away to silence. This song can be played in a movie featuring a robot.",10.0
_pU2KbHMN4Q.wav,This song contains an acoustic drum playing and comes to an end. Then a violin is playing the main melody together with a bass horn and other brass instruments in a higher register. A xylophone is also playing the melody in a higher octave. This song may be playing during a funny magic show.,10.0
DLJGT99uEh4.wav,"The low quality recording features a reverberant instrumental that consists of punchy kick hits, claps, shimmering hi hats, bouncy and tinny percussive elements. There are wide echoing effects at one point of the loop. Sounds energetic and groovy, like something you would hear in underground clubs.",10.0
Ou2rEaq28PM.wav,This is a reggae/dub music piece. There is a fat sounding bass guitar playing a groovy bass line. An electric guitar with heavy delay and reverb effects is playing a vague tune. There is a reggae acoustic drum beat in the rhythmic background. The atmosphere is trippy. This piece could be used in the soundtrack of a movie during scenes where a character would be under the influence of substances.,10.0
aSyRV5j2zV4.wav,"The low quality recording features a wide choir female vocals singing, while there is a flat male vocal talking over it. It sounds like a tutorial of sorts.",10.0
o6ZQNr0Tpz4.wav,"The low quality recording features an ambient song that consists of a wide sustained string melody going left and right through the stereo image. There are tinny wooden sounds in the background, as the recording is a bit noisy. Even though it is calming and relaxing, it is a bit disturbing too.",10.0
6dFCMXNlmzQ.wav,"This song is a lively instrumental. The tempo is  medium fast with an enthusiastic accordion harmony and acoustic guitar accompaniment. The music is spirited, melodious, warm, cheerful, happy, vivacious and colourful. This music is a Folk song instrumental.",10.0
OdLCoLVRCmk.wav,This jazz song features a saxophone solo. This is accompanied by percussion playing at a fast tempo. The overall tempo of this song is moderate. The double bass plays on the off beats. A piano plays jazz chords in the background. There are no voices in this song. This song can be played in a luxury bar.,10.0
6o6DsSnbpxE.wav,This song contains a male voice singing sounding sad. Drum and percussion are playing a reggae rhythm along with two e-guitars playing. One a melody panned to the right side of the speakers and another short rhythmic strokes as a rhythmic element. The bass is playing its own melody. This song may be playing at a live concert.,10.0
-JvB5AL59fM.wav,An acoustic drum is playing a simple rock groove with some drum fills on the toms and snare along with a distorted e-bass and e-guitar playing the same line. Panned to the right side of the speaker you can hear a piano sound playing a little melody. A female voice is singing a happy sounding melody while male backing voices are supporting her. This song may be playing sitting in your room enjoying being at home alone.,10.0
SSO7F_Ex0s4.wav,"A male singer sings this cool melody with backup singers in vocal harmony. The song is medium tempo with a percussive bass line, ethnic drumming rhythm, trumpets playing percussively and a keyboard harmony. The song is groovy and cheerful. The song is retro final pop song;",10.0
JD9LYReBGXU.wav,"The low quality recording features a harpsichord melody being played. There are some keyboard tapping sounds in the right channel of the stereo image. The whole sound is leaning towards the right channel, making the stereo image unbalanced. The recording is noisy and it sounds passionate and emotional.",10.0
6k6tF0s0lNs.wav,This audio contains someone playing a very distorted e-guitar melody in the midrange. This song may be playing guitar at home.,10.0
DC0C-KO9EJk.wav,"This song contains a synth bass changing pitch really fast along with a digital drum groove. A distorted e-guitar is playing a riff that is panned to the right side of the speakers. This audio may be playing in a fast paced, arcade video-game.",10.0
_qP21HqOmA0.wav,"The low quality recording features a detuned synth lead melody played on some kind of kids toy. It sounds very digital, like an 8bit melody and the recording is very noisy.",10.0
U0xhbrULfNY.wav,This is a lullaby in the style of Chinese traditional music. It is an instrumental piece. The qin is playing the main tune while the erhu is holding notes in the background. The occasional higher end strum of the guzheng can be heard. The atmosphere is calming and relaxing. This piece would fit perfectly in the background of a meditation video. It could also be included in the playlists that are meant to induce sleep in babies.,10.0
aUvHaURNgY8.wav,A low sounding male voice is rapping over a fast paced drums playing a reggaeton beat along with a bass. Something like a guitar is playing the melody along. This recording is of poor audio-quality. In the background a laughter can be noticed. This song may be playing in a bar.,10.0
BhYaXU1MVcQ.wav,The low quality recording features a sustained horn tone. There is a subtle inhale sound and it sounds reverberant as if it was recorded in a room. The recording is noisy and in mono.,10.0
OjEG808MfF4.wav,"This music is an electric guitar solo. The tempo is medium fast with rhythmic bongo , atmospheric synthesiser, soft drumming with Cymbal rides, oud riff and keyboard harmony. The music is densely layered. It is soothing, engaging, compelling, mesmerising and building up gradually. This music is Contemporary Indian Pop.",10.0
H_2ZPxy80Eo.wav,"The low quality recording features a lullaby that consists of mellow girl vocal singing over staccato string melody in the left channel and plucked strings melody in the right channel of the stereo image. There are muffled, barely audible, muffled snare rolls in the background. The recording is noisy and reverberant, and it sounds soft, emotional and mellow.",10.0
GcnLApOeCh0.wav,"The low quality recording features a reverberant background electro music that consists of claps, ""4 on the floor"" kick pattern and addictive violin melody. It is in mono and it sounds like it was recorded with a phone in a medium size room, as the music is playing through a speaker.",10.0
GxeDIuOzxmU.wav,"The low quality recording features an arpeggiated harp melody. It sounds emotional and passionate and the recording is noisy, in mono and a bit muffled.",10.0
39MksqVeLdY.wav,"The low quality recording features a live performance where a DJ is playing his set. There are crowd noises in the background. The recording is noisy and it sounds manic, aggressive, distorted and upbeat.",10.0
PNT3hW4qFpQ.wav,"The low quality recording features a live performance of the percussive & arpeggiated acoustic guitar melody. There are some crowd chattering noises in the background, by which we can definitely conclude that it is, in fact, a live performance. Sounds a bit boomy and the high frequencies of the guitar are lacking volume.",10.0
-NmjCyqIavI.wav,This is an amateur recording of a female voice beatboxing. It is a funny recording. It could be playing in the background of comedic social media content.,10.0
hu6sChY-Yps.wav,"The low quality recording features a DJ scratching the vinyl of a hip hop song that consists of punchy kick and snare, repetitive wooden percussive elements, shimmering hi hats and open hats and soft crash cymbals. It sounds manic, energetic and kind of muffled, since it was probably recorded with a poor quality microphone.",10.0
GinP_ZRgAoY.wav,The audio contains someone playing an acoustic guitar while a female voice is singing. The performance sounds calming but there is a loud buzzing in the recording disturbing the atmosphere. This is an amateur recording. This song may be jamming at home.,10.0
5tt_GKV13G0.wav,"This music is an instrumental with a groovy rhythm. The audio is of inferior quality making the sound muddled and difficult to comprehend. There is a steady rhythm in the background with the sound of a turn table, scratching , a catchy riff on the electric guitar and some sound caused by disturbance in electrical energy.",10.0
TgCv5a22YUU.wav,"The low quality recording features a muffled soul song that consists of harmonizing vocals and passionate female vocals. It is too noisy, almost crushed - it is barely recognizable as a soul song. It seems it was recorded with an old phone.",10.0
0JbGxIR8JTk.wav,"Afrobeat inspired music with an island flavor. Fingerpicked acoustic-electric nylon string guitar carries the harmony, while a male singer sings freely. syncopated electric bass and drumset meld with various African percussion.",10.0
sGAYO93RR5Q.wav,This instrumental funk song is a low quality recording. This song starts off with a bass playing a funky and groovy lick accompanied by a percussion playing a fill. Then a synth plays a lead using string sounds. This is accompanied by distortion guitars playing power chords. The bass continues to play funky fills and the percussion continues to play a fast beat. This song can be played in an action sequence in a movie.,10.0
-VclCul6FrI.wav,"The low quality recording features a jazzy organ keys melody. The recording is in mono, noisy, muffled and slightly distorted.",10.0
L9xj_v65UhU.wav,This is the recording of a lesson video. There is male voice talking in an instructive manner. The only musical element in the background is a repeated electronic kick drum pattern that is being modified.,10.0
A8P5zzHCjJw.wav,This audio contains a fully overdriven aggressive kick sound with a lot of digital noise sounds. This is an amateur recording. This song may be playing in a post apocalyptic video game.,10.0
2uvHgwAljPA.wav,"The song is an instrumental. The song is medium tempo with a groovy drum rhythm, vinyl disc scratching tones and a percussive bass line. The song is energetic and groovy. The audio quality is very poor with a lot of hissing noise.",10.0
TZGDukKAVS8.wav,"Here we have an early 2000s hip hop song which features a grungy guitar and a high pitched synth riff. The recording is done live, and thus the poor audio quality. There is a lower bass-synth which has the characteristics of a trumpet and a repeated riff is played on it.",10.0
0HXYdGGKV2k.wav,The song is an instrumental. The song is medium tempo with a groovy rhythm and fast fingers playing this banjo solo. The song is entertaining and exciting. The song is of poor audio quality and a live performance video.,10.0
rkQPSAHNoeI.wav,This is an alternative rock music piece. There is a male vocalist singing melodically. The electric guitar is playing a simple and catchy tune while the bass guitar plays a groovy bass line in the background. The rhythm is provided by an acoustic drum beat. This piece could be used in the soundtrack of a teenage drama or a high school TV series.,10.0
DP2vmsftZHY.wav,"This song is a sweet duet. The tempo is medium with a melodious, intense piano accompaniment , electric guitar rhythm, steady drumming and synthesiser arrangements. This song is melodic, story telling, spirited, emotional, passionate and sweet. The lyrics are simple and so this song could be a Children’s Song.",10.0
3ClbaJYWVO4.wav,"This is a gear showcase jam. There is a clean sounding electric guitar with an echo effect being played in a gentle manner. The recording has a dreamy, trippy atmosphere. Parts of this recording can be lifted as samples to be used in beat-making. An advertisement jingle could also be derived from this piece.",10.0
oOiwmRV1PBk.wav,"This music clip is a loud, boomy drum beat. The tempo is slow with the powerful and rhythmic beat of the Big Chinese drum. It is loud, resonating, vibrating and powerful and sounds ceremonial, celebratory and royal and used for announcements.",10.0
5n8I-br2n1U.wav,a female voice is singing to a digital drum set along with a bass and old disco synthesizer sounds. The singer gets backed by a male singer and the crowd is singing along. There is clapping from the crowd. This song may be playing live at a concert.,10.0
aNjtfIoVzas.wav,This song contains a plucked string instrument playing a melody in the higher register along with an acoustic guitar strumming chords on the backbeat and an upright bass playing a simple melody along to the lead melody. This song may be playing in a video-presentation.,10.0
Sa3Ky5sJshU.wav,"This is an instrumental cover of a J-pop music piece. There is no singer in this piece. The melodic background consists of the keyboard and the bass playing a repeated theme. There is a synth solo with an electric guitar sound being played as the lead. In the rhythmic background, there is a fast tempo electronic drum beat. The atmosphere is danceable and energetic. This piece can be used in the soundtrack of a car racing video game. It could also be used in the soundtrack of an anime during competitive scenes.",10.0
T0oF8MyYhBM.wav,The Kurdish Folk music features an ambience choir synth accompanied by a piano melody. The vocals are passionate and almost romantic. The music might be playing in an eastern romantic TV show.,10.0
X7qFgrAl3OU.wav,"A male vocalist sings this spirited song. The tempo is fast with electronic instrumentation, synthesiser articulation and turn table. The song is spirited,youthful , enthusiastic, energetic, vigorous and vital. This song is an EDM/ Synth Pop song.",10.0
j-TVVmVmygg.wav,"The low quality recording features an arpeggiated acoustic guitar melody and some cars passing by sounds in the background. It sounds heartfelt, emotional and sad. The recording is noisy.",10.0
aCUZuMblJPg.wav,The track would fit the funk fusion music genre. The main melodic element is a synth electric guitar that plays a solo with a lot of energy and presence. In the background a drum loop that sounds very electronic is played. The music is upbeat and simple. This song would fit a car racing video game.,10.0
Wil8e6kBxe8.wav,This song contains a mandolin being strummed along to a clicking sound. This song may be playing in a video-tutorial.,10.0
6vM7Kv42Uv0.wav,"The low quality recording features a pop song that consists of stuttering vocal effects, flat male vocal speaking alongside female vocal, bleating goat sound effect, some percussive elements, boomy bass, crispy snare and shimmering hi hats. There are some scratching effects in the left channel of the stereo field. It sounds funny and like it is a parody song.",10.0
nUs5SJyQPnM.wav,"This music is an Indian classical instrumental. The tempo is fast with an animated Sitar lead, supported with rhythmic beats of lively tabla and dholak , along with a soft and subtle keyboard accompaniment. The music is upbeat, vibrant, vivacious, vigorous , engaging and captivating. This instrumental is a Hindustani classical.",10.0
wsJ5ZLKiPzs.wav,Someone is playing a cowbell along with other percussion such as congas along to a pumping bassline. A piano and a brass section are playing a countermelody to the female and male voices singing. In the background you can hear people cheering and whistling. This is an amateur recording and of poor audio-quality. This song may be playing on a dancefloor.,10.0
je1amtXOKF4.wav,"The low quality recording features a sustained strings melody over which there is a mellow arpeggiated harp melody being played. It sounds spooky, haunting and emotional - like something you would hear in thriller mystery movies.",10.0
r5xTmK2Fq1w.wav,"The low quality recording features a reggae song that consists of flat male vocals, alongside filtered, echoing male vocal and doubling background vocals, singing over punchy kick and snare hits, energetic crash cymbals, tinny wooden percussions, groovy bass and synth keys chords. It sounds energetic, as it is upbeat and addictive, thanks to the cadence.",10.0
6oqbYipROOs.wav,"The low quality recording features a traditional song that consists of a breathy flute melody in the right channel and acoustic guitar chords in the right channel of the stereo image, followed by wooden percussion, simple bass and arpeggiated string melody. It sounds soulful and the recording is noisy.",10.0
mu0dlj8ibA4.wav,"The low quality recording features an organ keys melody played over playback instrumental that consists of groovy bass, plucked melody and some wooden percussion. It sounds weird, bouncy, happy and the recording is very noisy.",10.0
_HXMIdSiOMA.wav,The music excerpt features a kind of vinyl scratch solo. At one point a male voice intervention can be heard that's similar to the sound one makes when he's being punched in the stomach. In the background a drum beat runs in loop.,10.0
sUh43prJYMM.wav,"This music is an animated instrumental. The tempo is fast with a lively cello bass line , viola and violin harmony with a  lead strung instrument which is either an Auto Harp or electric guitar. There is a child’s voice superimposed on the music with incoherent words and a lot of static. The music is lively, intense,playful, fun, cheerful, animated and breezy. This music is an animated Pop.",10.0
jPOWgfA0zAo.wav,"The low quality recording features a passionate male vocal, alongside passionate female vocal in the left channel of the stereo image, singing over shimmering hi hats, which are also in the left channel, widely spread funky electric guitar chords, synth keys melody in the right channel, groovy bass, wooden percussions and mellow rimshots. It sounds happy, joyful, easygoing and chill.",10.0
Ts3ZcUaELzA.wav,Someone is playing a distorted e-guitar melody in the lower mid-range. This song may be playing at home practicing guitar.,10.0
D0L-M4trkpw.wav,"The drums and the upright bass are playing in a bluesy, country vibe with a half open hi hat. An acoustic guitar is strumming chords that are almost not noticeable. The e-guitar is playing a loud lead melody in the foreground while a violin is playing short bowed notes along. This is an amateur recording. This song may be playing in a bar.",10.0
DMwvY--3XD0.wav,This children's song features the voices of children singing the  main melody. This is accompanied by percussion playing a simple beat. A keyboard plays the sounds of a marimba to give this song a reggae feel. The bass plays the root notes followed by a run at every chord change. This song has a happy mood. This song can be played in a children's animation movie.,10.0
_qf0UiKtB3k.wav,This is a classical music piece. The piece is being performed on a harpsichord. There is a sophisticated aura to it. The piece has a medieval sound. It would fit perfectly in the soundtrack of a historical drama movie that takes place in the medieval era. It could also work well as the opening theme for a literature YouTube channel.,10.0
LK6zk03lPlM.wav,This is a jingle piece in the background of a tech comparison video. There are various sound effects such as clock ticking and a camera shutter. The electric guitar is playing the same chord repeatedly with electronic drum hits to create an aura of tension. This piece can be used in advertisement jingles. It could also be used in the soundtrack of reality competition programs.,10.0
-kpR93atgd8.wav,An acoustic drum is playing along with a bassline giving the song a ska/reggae feeling. The e-guitar strumming on the offbeat supports that feeling while a keyboard is playing a bell-sounding chord. Bongos are setting little accents at the end. A saxophone is playing a melody along. This song may be playing at a festival outside while the sun is shining.,10.0
OO1Q-3kXCtM.wav,The low quality recording features a widely spread harmonizing french horn melody. It sounds emotional and passionate.,10.0
6cQbxwbBqqI.wav,This audio contains someone playing a chord on a ukulele. A male voice is talking in the midrange. This is an amateur recording. This may be playing live while taking a ukulele workshop.,10.0
L5CgdTtGv8o.wav,The instrumental music features three instruments and no voice. The bass guitar and electric guitar play the same melody in unison. The drums play a repeating but not simple rhythm. I can hear influences ranging from funk to rock so I would say that the music comes closest to the fusion genre.,10.0
X96v9LlsjJM.wav,"The low quality recording features a wide crowd sound effects that include loud clapping, whistling and cheering, while the orchestra is playing in the background. It sounds reverberant and like it was recorded with a better quality phone.",10.0
woyCm7d2UIM.wav,This is the recording of a latin dance music piece. It has a male vocalist singing the same word repeatedly at a medium-to-high pitch. There is an accordion playing the melody and a bass guitar in the background. The electronic drums play a latin beat for the rhythm. There is a constant rising and accelerating pattern in the piece. The sound of people shouting can be heard in the recording. The atmosphere is very loud and vibrant.,10.0
aeDZVfGk7bk.wav,This audio contains someone playing a mouthwarp. Then another recording starts where someone is strumming chords on an e-guitar fingerpicking a melody. This song may be playing for a photo slide show made for the family.,10.0
mFcHGbnNtSQ.wav,"The low quality recording features a live performance of a jazz song and it consists of a passionate female vocalist singing over groovy piano melody, saxophone melody, groovy bass, shimmering hi hats, punchy snare and soft kick hits. It sounds passionate, soulful and the recording is noisy and in mono.",10.0
WoXgPQQjcJU.wav,The low quality recording features a loud didgeridoo modulating low tone. It is in mono and it sounds buzzy and kind of weird.,10.0
Gde1fn1Y1uM.wav,"This hard rock song features a male voice singing the main melody. The song starts with a distortion guitar playing a riff. The percussion plays a simple beat in common time. Once the voice starts singing, the guitars play power chords using down strokes. The bass follows the root notes of the chords. The mood of this song is happy. This song can be played in a car chase sequence in a movie.",10.0
LR3U4b_fVBc.wav,"The song is an instrumental. The song is medium tempo and tempo changes occur later, with piano accompaniment, guitar solo, chord changes, steady drumming rhythm, rhythm  guitar, and strong bass line . The song is an iconic rock hit and has a bad audio quality.",10.0
ATDi-irUEWc.wav,"The low quality recording features a muffled male vocal speaking, right after the didgeridoo tone. The recording is noisy and in mono.",10.0
GWcMqKYOJR4.wav,"This clip features a drum solo being played. The first beat in the clip is played by striking the hi-hat and kick twice and then the snare once. This pattern is repeated three times followed by a roll. The snare is played four times followed by the toms. This pattern is played twice. This is followed by a pattern where the snare and toms are struck in a sequence of four strokes, five strokes and six strokes all fitting within the counts of the bar. This song is a demo of the percussion instrument being used.",10.0
THfTLXBLpJE.wav,This is a low quality audio featuring a male voice singing the main melody. Another voice sings in harmony with the main voice. /the melody is simple and repetitive. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. Trumpet play fills in between lines. This is a happy song. This song has a ska feel. This song can be played at a retro style dance party.,10.0
3B-YYTbpFZE.wav,"The low quality recording features a flat male vocal narrating over flame sounds and wooden surface scratching sounds, after which there is a cut to a shimmering shaker and wooden percussion playing. The recording is noisy and in mono.",10.0
-m9pH0WXQto.wav,"The Electro Pop song features a flat female vocal, occasionally supported by wide background female doubling vocals, singing over quiet drums, groovy and boomy bass, arpeggiated synth melody and some sound effects of the airplane and the explosion. In the second part, the drums cut through the mix more, therefore they are more audible, while the new elements appear, including shimmering bells and simple hi hats. Sounds like a low quality recording, especially because of that first part of the loop.",10.0
dqJSTTS7HTY.wav,Someone is playing an acoustic guitar while a male voice in the mid range is singing accompanied by kids singing with him. This is an amateur recording. This song may be playing live in a school during music class.,10.0
